F_MASV,F_MAMH,F_NHHK,IDKH,TIN_CHI,DIEMTB
1803065,115,20201,11,3,4.0
1803070,115,20201,11,3,36.667
1803098,151,20201,11,3,36.667
1803103,11,20201,11,3,4.0
1803104,150,20201,11,3,3.75
1803110,150,20201,11,3,3.75
1803112,114,20201,11,3,4.0
1803114,22,20201,12,3,4.0
1803118,104,20201,12,3,4.0
1803123,22,20201,12,3,36.667
1803134,104,20201,12,3,4.0
1803135,102,20201,12,3,4.0
1803138,103,20201,12,3,4.0
1803143,103,20201,12,3,4.0
1803144,369,20201,12,3,4.0
1803146,102,20201,12,3,4.0
1803150,102,20201,12,3,3.75
1803153,11,20201,12,3,4.0
1803160,120,20201,12,3,4.0
1803162,102,20201,12,3,3.75
1803163,3,20201,12,3,4.0
1803170,111,20201,12,3,4.0
1803175,22,20201,12,3,36.667
1803186,111,20201,12,3,36.667
1803190,1,20191,12,3,4.0
1803198,103,20201,12,3,4.0
1803200,25,20201,12,3,4.0
1803204,102,20201,12,3,4.0
1803205,104,20201,12,3,4.0
1803209,22,20201,12,3,4.0
1803213,25,20201,12,3,4.0
1803224,34,20201,6,3,4.0
1803237,100,20201,6,3,4.0
1803243,100,20201,6,3,4.0
1803264,100,20201,6,3,4.0
1803301,100,20201,6,3,4.0
1803322,100,20201,6,3,4.0
1803329,34,20201,6,3,4.0
1803383,5,20201,6,3,4.0
1803388,142,20201,6,3,36.667
1803400,100,20201,6,3,4.0
1803403,5,20201,6,3,4.0
1803409,100,20201,6,3,4.0
1803415,142,20201,6,3,4.0
1803420,132,20201,6,3,4.0
1803424,100,20201,6,3,4.0
1803440,100,20201,6,3,4.0
1803490,139,20201,6,3,4.0
1803497,114,20201,6,3,4.0
1803513,11,20201,6,3,4.0
1803518,5,20201,6,3,4.0
1803550,132,20201,6,3,4.0
1803560,151,20201,6,3,4.0
1803566,155,20201,6,3,36.667
1803586,155,20201,6,3,36.667
1803678,122,20201,11,3,4.0
1803686,138,20201,11,3,4.0
1803706,138,20201,11,3,4.0
1803710,140,20201,11,3,4.0
1803731,131,20201,11,3,4.0
1803760,112,20201,4,3,4.0
1803786,115,20201,4,3,36.667
1803789,428,20201,4,3,4.0
1803798,130,20201,4,3,4.0
1803801,11,20201,4,3,4.0
1803804,112,20201,4,3,3.8
1803810,211,20201,4,3,4.0
1803811,125,20201,4,3,36.667
1803820,108,20201,4,3,4.0
1803821,125,20201,4,3,4.0
1803823,11,20201,4,3,4.0
1803835,125,20201,4,3,4.0
1803838,113,20201,4,3,36.667
1803839,113,20201,4,3,4.0
1803842,301,20201,4,3,4.0
1803843,112,20201,4,3,4.0
1803853,112,20201,4,3,4.0
1803861,113,20201,4,3,4.0
1803862,125,20201,4,3,4.0
1803863,301,20201,4,3,4.0
1803867,103,20201,4,3,4.0
1803886,3,20201,4,3,4.0
1803889,108,20201,4,3,4.0
1803890,102,20201,4,3,4.0
1803891,130,20201,4,3,4.0
1803892,211,20201,4,3,36.667
1803897,114,20201,4,3,4.0
1803905,25,20201,4,3,4.0
1803917,112,20201,4,3,3.75
1803921,199,20201,4,3,4.0
1803922,113,20201,4,3,36.667
1803923,115,20201,4,3,36.667
1803924,112,20201,4,3,36.667
1803932,11,20201,4,3,4.0
1803933,301,20201,4,3,36.667
1803935,113,20201,4,3,4.0
1803938,114,20201,4,3,3.6
1803939,125,20201,4,3,4.0
1803950,129,20201,4,3,4.0
1803952,102,20201,4,3,4.0
1803955,3,20201,4,3,4.0
1803963,113,20201,4,3,4.0
1803966,118,20201,4,3,4.0
1803980,112,20201,4,3,36.667
1803981,5,20201,4,3,3.8
1803984,113,20201,4,3,36.667
1803986,112,20201,4,3,4.0
1803987,119,20201,4,3,4.0
1803991,301,20201,4,3,36.667
1803998,3,20201,4,3,4.0
1804000,108,20201,4,3,36.667
1804002,113,20201,4,3,4.0
1804005,115,20201,4,3,3.8
1804006,110,20201,4,3,4.0
1804008,125,20201,4,3,36.667
1804015,125,20201,4,3,4.0
1804020,199,20201,4,3,4.0
1804035,199,20201,4,3,4.0
1804042,199,20201,4,3,4.0
1804043,3,20201,4,3,4.0
1804051,102,20201,3,3,36.667
1804053,105,20201,3,3,36.667
1804056,3,20201,3,3,4.0
1804067,101,20201,3,3,4.0
1804068,109,20201,3,3,4.0
1804071,118,20201,3,3,3.6
1804073,11,20201,3,3,4.0
1804075,103,20201,3,3,36.667
1804077,101,20201,3,3,4.0
1804102,102,20201,3,3,4.0
1804119,11,20201,3,3,4.0
1804124,119,20201,3,3,4.0
1804139,102,20201,3,3,4.0
1804140,102,20201,3,3,4.0
1804145,105,20201,3,3,4.0
1804148,102,20201,3,3,4.0
1804156,118,20201,3,3,4.0
1804167,103,20201,3,3,4.0
1804169,101,20201,3,3,36.667
1804174,118,20201,3,3,4.0
1804176,118,20201,3,3,4.0
1804182,109,20201,3,3,36.667
1804185,11,20201,3,3,36.667
1804196,102,20201,3,3,36.667
1804202,105,20201,3,3,4.0
1804218,123,20201,3,3,4.0
1804221,124,20201,3,3,4.0
1804224,118,20201,3,3,4.0
1804241,102,20201,3,3,4.0
1804244,11,20201,3,3,4.0
1804247,1,20201,3,3,4.0
1804248,102,20201,3,3,3.6
1804252,118,20201,3,3,4.0
1804259,109,20201,3,3,36.667
1804260,3,20201,3,3,4.0
1804262,102,20201,3,3,4.0
1804263,101,20201,3,3,4.0
1804273,103,20201,3,3,3.75
1804278,54,20201,15,3,4.0
1804290,102,20201,3,3,4.0
1804292,25,20201,3,3,4.0
1804296,3,20201,3,3,4.0
1804297,103,20201,3,3,36.667
1804301,105,20201,3,3,4.0
1804306,11,20201,3,3,4.0
1804310,3,20201,8,3,4.0
1804311,10,20201,8,3,36.667
1804326,11,20201,8,3,4.0
1804327,173,20201,8,3,4.0
1804332,180,20201,8,3,4.0
1804337,4,20201,8,3,4.0
1804341,112,20201,8,3,3.75
1804394,180,20201,8,3,4.0
1804415,173,20201,8,3,4.0
1804437,173,20201,8,3,4.0
1804441,3,20201,8,3,36.667
1804463,541,20201,3,3,4.0
1804470,101,20201,3,3,4.0
1804472,101,20201,3,3,36.667
1804479,110,20201,3,3,4.0
1804482,101,20201,3,3,3.75
1804483,129,20201,3,3,4.0
1804484,376,20201,3,3,4.0
1804488,110,20201,3,3,4.0
1804495,110,20201,3,3,4.0
1804500,371,20201,3,3,36.667
1804514,131,20201,3,3,4.0
1804517,1,20201,3,3,36.667
1804522,129,20201,3,3,36.667
1804531,131,20201,3,3,3.75
1804536,131,20201,3,3,3.75
1804539,376,20201,3,3,4.0
1804541,131,20201,3,3,36.667
1804545,361,20201,3,3,36.667
1804549,101,20201,3,3,4.0
1804550,361,20201,3,3,4.0
1804551,371,20201,3,3,4.0
1804553,129,20201,3,3,36.667
1804560,129,20201,3,3,4.0
1804565,101,20201,3,3,4.0
1804568,376,20201,3,3,4.0
1804572,101,20201,3,3,4.0
1804573,110,20201,3,3,4.0
1804578,130,20201,3,3,3.75
1804585,376,20201,3,3,4.0
1804590,101,20201,3,3,4.0
1804593,369,20201,3,3,3.75
1804595,371,20201,3,3,4.0
1804599,110,20201,3,3,4.0
1804601,369,20201,3,3,3.6
1804604,129,20201,3,3,4.0
1804608,6,20201,3,3,4.0
1804611,369,20201,3,3,38.333
1804613,101,20201,3,3,4.0
1804614,101,20201,3,3,4.0
1804616,371,20201,3,3,36.667
1804619,130,20201,3,3,4.0
1804622,371,20201,3,3,4.0
1804626,369,20201,3,3,38.333
1804630,6,20201,3,3,4.0
1804633,129,20201,3,3,4.0
1804635,371,20201,3,3,3.75
1804638,371,20201,3,3,4.0
1804641,11,20201,3,3,4.0
1804643,361,20201,3,3,4.0
1804654,110,20201,3,3,4.0
1804657,110,20201,3,3,4.0
1804663,130,20201,3,3,4.0
1804665,376,20201,3,3,4.0
1804669,110,20201,3,3,4.0
1804670,110,20201,3,3,4.0
1804675,130,20201,3,3,4.0
1804686,110,20201,3,3,3.6
1804687,130,20201,3,3,4.0
1804688,371,20201,3,3,36.667
1804690,376,20201,3,3,3.75
1804696,110,20201,3,3,4.0
1804698,129,20201,3,3,3.75
1804701,5,20201,3,3,4.0
1804702,370,20201,3,3,4.0
1804704,101,20201,3,3,4.0
1804705,110,20201,3,3,4.0
1804707,131,20201,3,3,36.667
1804710,371,20201,3,3,36.667
1804711,376,20201,3,3,4.0
1804714,110,20201,3,3,4.0
1804718,110,20201,3,3,4.0
1804724,369,20201,3,3,4.0
1804726,110,20201,3,3,36.667
1804734,153,20201,15,3,4.0
1804742,13,20201,15,3,4.0
1804754,104,20201,15,3,4.0
1804757,119,20201,15,3,4.0
1804762,100,20201,15,3,4.0
1804784,108,20201,15,3,36.667
1804795,153,20201,15,3,4.0
1804802,145,20201,15,3,4.0
1804804,11,20201,15,3,3.6
1804805,198,20201,15,3,4.0
1804863,104,20201,14,3,4.0
1804886,104,20201,14,3,4.0
1804910,137,20201,14,3,4.0
1804930,214,20201,15,3,36.667
1804933,217,20201,15,3,3.6
1804939,213,20201,15,3,4.0
1804944,128,20201,15,3,36.667
1804949,209,20201,15,3,4.0
1804953,312,20201,15,3,4.0
1804956,209,20201,15,3,4.0
1804970,100,20201,15,3,4.0
1804976,100,20201,15,3,4.0
1804977,5,20201,15,3,4.0
1804987,3,20201,15,3,4.0
1804992,209,20201,15,3,4.0
1805009,369,20201,15,3,4.0
1805012,100,20201,15,3,4.0
1805024,5,20201,15,3,4.0
1805034,11,20201,15,3,4.0
1805041,369,20201,15,3,36.667
1805046,210,20201,15,3,4.0
1805047,369,20201,15,3,4.0
1805068,312,20201,15,3,4.0
1805074,369,20201,15,3,36.667
1805076,128,20201,15,3,4.0
1805079,3,20201,15,3,4.0
1805083,210,20201,15,3,36.667
1805129,34,20201,12,3,4.0
1805130,500,20201,6,3,4.0
1805131,542,20201,6,3,4.0
1805133,6,20201,6,3,4.0
1805151,8,20201,6,3,4.0
1805179,3,20201,6,3,4.0
1805184,340,20201,6,3,4.0
1805185,4,20201,6,3,4.0
1805199,542,20201,6,3,4.0
1805205,6,20201,6,3,4.0
1805211,542,20201,6,3,36.667
1805239,203,20201,6,3,4.0
1805244,10,20201,6,3,4.0
1805248,8,20201,6,3,4.0
1805249,542,20201,6,3,4.0
1805255,6,20191,6,3,4.0
1805272,26,20201,6,3,4.0
1805282,128,20201,6,3,4.0
1805283,10,20201,6,3,4.0
1805303,160,20201,8,3,4.0
1805352,11,20201,8,3,4.0
1805384,7,20201,12,3,4.0
1805386,369,20201,12,3,4.0
1805401,107,20201,12,3,36.667
1805437,11,20201,12,3,4.0
1805456,112,20201,13,3,4.0
1805510,369,20201,12,3,36.667
1805536,113,20201,4,3,4.0
1805556,145,20201,8,3,4.0
1805569,125,20201,4,3,4.0
1805580,112,20201,4,3,4.0
1805581,183,20201,4,3,4.0
1805595,359,20201,8,3,4.0
1805596,102,20201,4,3,4.0
1805610,125,20201,4,3,4.0
1805632,171,20201,7,3,4.0
1805671,1,20201,7,3,36.667
1805677,1,20201,7,3,4.0
1805689,181,20201,7,3,4.0
1805692,6,20201,7,3,4.0
1805693,7,20201,7,3,4.0
1805695,11,20201,7,3,4.0
1805700,6,20201,7,3,4.0
1805718,11,20201,7,3,4.0
1805719,25,20201,7,3,4.0
1805739,10,20201,7,3,4.0
1805743,2,20201,7,3,4.0
1805744,172,20201,7,3,36.667
1805756,8,20191,7,3,4.0
1805765,6,20201,7,3,4.0
1805768,6,20201,7,3,4.0
1805770,10,20201,7,3,4.0
1805772,171,20201,7,3,4.0
1805777,171,20201,7,3,36.667
1805779,171,20201,7,3,4.0
1805781,2,20201,7,3,4.0
1805785,181,20201,7,3,4.0
1805805,12,20201,7,3,4.0
1805809,4,20201,7,3,4.0
1805811,12,20201,7,3,3.75
1805825,17,20201,7,3,4.0
1805829,171,20201,7,3,4.0
1805835,111,20201,7,3,4.0
1805837,183,20201,7,3,4.0
1805843,183,20201,7,3,4.0
1805846,12,20201,7,3,4.0
1805848,1,20201,7,3,36.667
1805849,183,20201,7,3,4.0
1805859,10,20201,7,3,4.0
1805864,11,20201,7,3,4.0
1805869,12,20201,7,3,4.0
1805870,103,20201,7,3,4.0
1805880,176,20201,7,3,4.0
1805881,1,20201,7,3,4.0
1805886,2,20201,7,3,4.0
1805891,2,20201,7,3,4.0
1805912,103,20201,7,3,4.0
1805914,25,20201,7,3,4.0
1805916,12,20201,7,3,4.0
1805917,6,20201,7,3,4.0
1805925,173,20201,7,3,4.0
1805930,2,20201,7,3,4.0
1805931,10,20201,7,3,4.0
1805934,2,20201,7,3,36.667
1805938,171,20201,7,3,4.0
1805944,108,20201,3,3,4.0
1805976,28,20201,3,3,4.0
1806017,3,20201,3,3,4.0
1806020,100,20201,3,3,4.0
1806030,108,20201,3,3,36.667
1806045,320,20201,3,3,4.0
1806055,25,20201,3,3,3.75
1806066,107,20201,3,3,4.0
1806074,100,20201,3,3,36.667
1806099,320,20201,3,3,4.0
1806105,108,20201,3,3,4.0
1806108,108,20201,3,3,4.0
1806111,108,20201,3,3,4.0
1806112,110,20201,3,3,4.0
1806178,13,20201,15,3,36.667
1806186,23,20201,3,3,4.0
1806193,288,20201,15,3,4.0
1806196,288,20201,15,3,4.0
1806251,100,20201,6,3,4.0
1806252,11,20201,6,3,4.0
1806255,128,20201,6,3,4.0
1806258,100,20201,6,3,4.0
1806268,11,20201,6,3,4.0
1806276,100,20201,6,3,4.0
1806279,6,20201,6,3,4.0
1806299,4,20201,6,3,4.0
1806309,1,20201,6,3,4.0
1806317,100,20201,6,3,36.667
1806326,138,20201,6,3,4.0
1806327,33,20201,6,3,4.0
1806330,1,20201,6,3,36.667
1806342,25,20201,6,3,4.0
1806354,12,20201,6,3,4.0
1806358,1,20201,6,3,4.0
1806370,100,20201,6,3,4.0
1806371,132,20201,6,3,4.0
1806372,100,20201,6,3,4.0
1806375,1,20201,6,3,4.0
1806404,6,20201,6,3,4.0
1806433,6,20201,6,3,36.667
1806446,109,20201,6,3,4.0
1806449,109,20201,6,3,36.667
1806450,6,20201,6,3,4.0
1806464,4,20201,6,3,36.667
1806480,112,20201,8,3,4.0
1806481,115,20201,8,3,4.0
1806482,20,20201,8,3,4.0
1806484,111,20201,8,3,4.0
1806490,108,20201,8,3,4.0
1806494,173,20201,8,3,4.0
1806503,115,20201,8,3,4.0
1806507,173,20201,8,3,4.0
1806511,173,20201,8,3,4.0
1806515,115,20201,8,3,4.0
1806517,173,20201,8,3,4.0
1806520,20,20201,8,3,4.0
1806526,173,20201,8,3,4.0
1806536,173,20201,8,3,4.0
1806537,180,20201,8,3,4.0
1806541,4,20201,8,3,4.0
1806544,20,20201,8,3,36.667
1806549,180,20201,8,3,4.0
1806550,6,20201,8,3,3.8
1806552,173,20201,8,3,4.0
1806554,173,20201,8,3,3.8
1806565,173,20201,8,3,4.0
1806570,180,20201,8,3,4.0
1806577,115,20201,8,3,4.0
1806585,236,20201,8,3,3.75
1806592,173,20201,8,3,4.0
1806593,12,20201,8,3,4.0
1806598,115,20201,8,3,3.75
1806602,236,20201,8,3,4.0
1806603,49,20201,6,3,36.667
1806604,1,20201,6,3,4.0
1806609,1,20201,6,3,36.667
1806616,100,20201,6,3,4.0
1806631,22,20201,6,3,4.0
1806660,49,20201,6,3,4.0
1806682,10,20201,6,3,36.667
1806695,138,20201,6,3,4.0
1806697,6,20201,6,3,4.0
1806698,1,20201,6,3,36.667
1806707,151,20201,6,3,36.667
1806731,151,20201,6,3,4.0
1806741,34,20201,6,3,4.0
1806744,151,20201,6,3,4.0
1806761,98,20201,6,3,4.0
1806773,98,20201,6,3,36.667
1806776,98,20201,6,3,4.0
1806785,6,20201,6,3,36.667
1806794,139,20201,6,3,4.0
1806803,228,20201,6,3,4.0
1806815,98,20201,6,3,4.0
1806817,98,20201,6,3,4.0
1806836,118,20201,6,3,4.0
1806838,228,20201,6,3,4.0
1806842,25,20201,6,3,4.0
1806844,98,20201,6,3,4.0
1806856,4,20201,6,3,4.0
1806861,138,20201,6,3,4.0
1806877,228,20201,6,3,4.0
1806897,14,20201,6,3,4.0
1806905,19,20201,6,3,4.0
1806917,10,20201,6,3,4.0
1806922,7,20201,6,3,4.0
1806950,20,20201,6,3,4.0
1806951,10,20201,6,3,4.0
1806996,1,20191,6,3,4.0
1807026,5,20201,6,3,4.0
1807037,118,20201,6,3,4.0
1807051,104,20201,6,3,4.0
1807063,131,20201,6,3,4.0
1807083,7,20191,6,3,4.0
1807088,107,20201,6,3,4.0
1807094,12,20201,6,3,4.0
1807110,131,20201,6,3,4.0
1807115,131,20201,6,3,4.0
1807117,1,20201,6,3,3.8
1807119,131,20201,6,3,4.0
1807120,100,20201,6,3,4.0
1807151,106,20201,6,3,4.0
1807160,1,20201,6,3,36.667
1807181,2,20201,6,3,4.0
1807182,34,20201,6,3,4.0
1807189,6,20201,6,3,3.8
1807197,131,20201,6,3,36.667
1807202,25,20201,6,3,4.0
1807203,12,20201,6,3,4.0
1807206,14,20201,6,3,4.0
1807207,110,20201,6,3,36.667
1807249,1,20201,6,3,4.0
1807259,100,20201,6,3,4.0
1807293,131,20201,6,3,3.6
1807294,131,20201,6,3,4.0
1807309,131,20201,6,3,4.0
1807319,5,20201,6,3,4.0
1807325,104,20201,6,3,4.0
1807340,100,20201,6,3,4.0
1807344,131,20201,6,3,4.0
1807352,11,20201,6,3,4.0
1807367,108,20201,6,3,4.0
1807371,1,20201,6,3,36.667
1807392,108,20201,6,3,4.0
1807406,1,20201,9,3,4.0
1807430,104,20201,9,3,36.667
1807432,105,20201,9,3,36.667
1807449,102,20201,9,3,4.0
1807450,105,20201,9,3,4.0
1807465,23,20201,9,3,4.0
1807475,105,20201,9,3,4.0
1807481,107,20201,9,3,4.0
1807482,105,20201,9,3,4.0
1807486,117,20201,9,3,4.0
1807496,23,20201,9,3,4.0
1807499,121,20201,3,3,36.667
1807521,109,20201,6,3,36.667
1807527,105,20201,6,3,4.0
1807530,109,20201,6,3,4.0
1807532,100,20201,6,3,4.0
1807534,107,20201,6,3,4.0
1807541,11,20201,7,3,4.0
1807565,3,20201,7,3,4.0
1807569,11,20201,7,3,4.0
1807580,171,20201,7,3,4.0
1807584,183,20201,7,3,4.0
1807607,25,20201,7,3,4.0
1807618,6,20201,7,3,36.667
1807645,10,20201,7,3,4.0
1807663,2,20201,7,3,4.0
1807698,263,20201,8,3,4.0
1807706,4,20201,8,3,4.0
1807715,263,20201,8,3,4.0
1807716,263,20201,8,3,4.0
1807724,260,20201,8,3,4.0
1807746,264,20201,8,3,4.0
1807749,25,20201,8,3,3.75
1807753,262,20201,8,3,4.0
1807776,342,20201,17,3,36.667
1807830,23,20201,17,3,4.0
1807833,23,20201,17,3,4.0
1807846,23,20201,17,3,4.0
1807848,234,20201,17,3,4.0
1807851,358,20201,17,3,4.0
1807852,24,20201,17,3,4.0
1807883,23,20201,17,3,36.667
1807886,118,20201,14,3,4.0
1807897,137,20201,14,3,4.0
1807904,11,20201,14,3,4.0
1807914,309,20201,14,3,4.0
1807916,100,20201,14,3,4.0
1807921,100,20201,14,3,4.0
1807924,137,20201,14,3,4.0
1807925,324,20201,14,3,4.0
1807935,117,20201,14,3,4.0
1807937,309,20201,14,3,4.0
1807941,117,20201,14,3,3.75
1807944,324,20201,14,3,36.667
1807956,118,20201,14,3,4.0
1807957,119,20201,14,3,4.0
1807958,117,20201,14,3,4.0
1807959,119,20201,14,3,4.0
1807962,137,20201,14,3,4.0
1807967,309,20201,14,3,36.667
1807974,309,20201,14,3,4.0
1807978,119,20201,14,3,4.0
1808002,119,20201,14,3,4.0
1808003,118,20201,14,3,4.0
1808007,324,20201,14,3,4.0
1808014,117,20201,14,3,4.0
1808018,324,20201,14,3,3.75
1808019,117,20201,14,3,4.0
1808021,119,20201,14,3,4.0
1808030,118,20201,14,3,4.0
1808032,309,20201,14,3,4.0
1808037,1,20201,14,3,4.0
1808067,1,20201,3,3,4.0
1808106,109,20201,3,3,4.0
1808125,3,20201,3,3,4.0
1808239,5,20201,9,3,36.667
1808263,106,20201,9,3,36.667
1808283,24,20201,1,3,36.667
1808285,81,20201,1,3,4.0
1808290,24,20201,1,3,36.667
1808295,81,20201,1,3,4.0
1808302,4,20201,13,3,4.0
1808304,6,20201,13,3,36.667
1808305,3,20201,13,3,4.0
1808307,294,20201,13,3,4.0
1808308,6,20201,13,3,4.0
1808310,6,20201,13,3,36.667
1808311,259,20201,13,3,4.0
1808314,11,20201,13,3,4.0
1808320,259,20201,13,3,4.0
1808327,294,20201,13,3,4.0
1808329,11,20201,13,3,3.75
1808332,259,20201,13,3,36.667
1808333,4,20201,13,3,4.0
1808335,296,20201,13,3,4.0
1808339,296,20201,13,3,3.75
1808341,258,20201,13,3,36.667
1808342,11,20201,13,3,4.0
1808345,258,20201,13,3,4.0
1808346,4,20201,13,3,4.0
1808351,296,20201,13,3,4.0
1808352,6,20201,13,3,4.0
1808353,296,20201,13,3,4.0
1808356,258,20201,13,3,4.0
1808357,6,20201,13,3,4.0
1808360,258,20201,13,3,4.0
1808363,1,20201,13,3,4.0
1808365,259,20201,13,3,36.667
1808372,296,20201,13,3,3.75
1808378,6,20201,13,3,4.0
1808381,259,20201,13,3,4.0
1808382,11,20201,13,3,4.0
1808383,258,20201,13,3,4.0
1808386,296,20201,13,3,36.667
1808387,4,20201,13,3,4.0
1808389,12,20201,13,3,4.0
1808391,5,20201,13,3,4.0
1808392,4,20201,13,3,4.0
1808394,258,20201,13,3,4.0
1808395,4,20201,13,3,4.0
1808396,6,20201,13,3,36.667
1808398,25,20201,13,3,4.0
1808401,296,20201,13,3,4.0
1808402,259,20201,13,3,4.0
1808403,259,20201,13,3,4.0
1808405,259,20201,13,3,4.0
1808407,259,20201,13,3,4.0
1808409,258,20201,13,3,4.0
1808418,259,20201,13,3,4.0
1808420,6,20201,13,3,4.0
1808422,258,20201,13,3,4.0
1808423,259,20201,13,3,4.0
1808425,5,20201,13,3,4.0
1808426,10,20201,13,3,3.6
1808428,1,20201,13,3,4.0
1808431,10,20201,13,3,4.0
1808433,259,20201,13,3,4.0
1808435,258,20201,13,3,4.0
1808436,3,20201,13,3,4.0
1808443,259,20201,13,3,4.0
1808444,259,20201,13,3,4.0
1808446,296,20201,13,3,4.0
1808449,259,20201,13,3,4.0
1808450,6,20201,13,3,4.0
1808452,259,20201,13,3,4.0
1808458,296,20201,13,3,4.0
1808461,296,20201,13,3,4.0
1808463,3,20201,13,3,4.0
1808466,258,20201,13,3,4.0
1808471,296,20201,13,3,3.75
1808472,258,20201,13,3,4.0
1808478,5,20201,13,3,4.0
1808485,259,20201,13,3,4.0
1808486,296,20201,13,3,4.0
1808487,296,20201,13,3,4.0
1808489,5,20201,13,3,4.0
1808492,258,20201,13,3,4.0
1808494,4,20201,13,3,4.0
1808495,296,20201,13,3,4.0
1808508,259,20201,13,3,4.0
1808509,259,20201,13,3,36.667
1808521,6,20201,13,3,4.0
1808528,33,20201,9,3,4.0
1808531,259,20201,9,3,4.0
1808532,5,20201,9,3,4.0
1808544,259,20201,9,3,36.667
1808546,34,20201,9,3,4.0
1808548,33,20201,9,3,4.0
1808551,297,20201,9,3,4.0
1808552,34,20201,9,3,4.0
1808553,34,20201,9,3,4.0
1808556,258,20201,9,3,4.0
1808558,258,20201,9,3,4.0
1808561,294,20201,9,3,4.0
1808565,297,20201,9,3,4.0
1808566,3,20201,9,3,4.0
1808578,294,20201,9,3,4.0
1808581,5,20201,9,3,4.0
1808582,3,20201,9,3,36.667
1808583,6,20201,9,3,4.0
1808586,33,20201,9,3,4.0
1808590,294,20201,9,3,3.8
1808592,259,20201,9,3,4.0
1808594,259,20201,9,3,4.0
1808597,3,20201,9,3,4.0
1808603,294,20201,9,3,4.0
1808610,294,20201,9,3,36.667
1808617,6,20201,9,3,4.0
1808629,259,20201,9,3,4.0
1808632,294,20201,9,3,4.0
1808636,297,20201,9,3,4.0
1808642,294,20201,9,3,4.0
1808643,5,20201,9,3,3.75
1808645,3,20201,9,3,36.667
1808647,294,20201,9,3,4.0
1808649,3,20201,13,3,4.0
1808653,107,20201,13,3,4.0
1808656,91,20201,13,3,4.0
1808657,4,20201,13,3,3.8
1808661,107,20201,13,3,4.0
1808662,3,20201,13,3,4.0
1808671,91,20201,13,3,4.0
1808693,117,20201,13,3,3.75
1808703,25,20201,13,3,36.667
1808720,16,20201,13,3,4.0
1808730,107,20201,13,3,4.0
1808732,3,20201,11,3,36.667
1808760,369,20201,12,3,36.667
1808766,102,20201,12,3,4.0
1808790,119,20201,12,3,4.0
1808793,260,20201,12,3,4.0
1808803,4,20201,12,3,4.0
1808808,341,20201,12,3,3.75
1808810,103,20201,12,3,4.0
1808820,404,20201,12,3,4.0
1808826,102,20201,12,3,36.667
1808828,341,20201,12,3,4.0
1808846,92,20201,13,3,4.0
1808847,102,20201,12,3,4.0
1808856,119,20201,12,3,3.6
1808862,341,20201,12,3,4.0
1808864,111,20201,12,3,4.0
1808868,369,20201,12,3,3.6
1808870,339,20201,12,3,4.0
1808878,106,20201,12,3,4.0
1808882,111,20201,12,3,4.0
1808898,10,20201,6,3,4.0
1808904,100,20201,6,3,4.0
1808917,112,20201,6,3,36.667
1808922,3,20201,6,3,3.75
1808974,12,20201,6,3,4.0
1808975,6,20201,6,3,4.0
1808984,6,20201,6,3,36.667
1808993,11,20201,6,3,4.0
1809004,14,20201,6,3,4.0
1809007,25,20201,6,3,4.0
1809023,100,20201,6,3,4.0
1809054,12,20201,6,3,4.0
1809057,100,20201,6,3,36.667
1809074,3,20201,6,3,4.0
1809075,100,20201,6,3,4.0
1809078,120,20201,6,3,4.0
1809081,120,20201,6,3,4.0
1809087,1,20201,6,3,4.0
1809089,189,20201,6,3,36.667
1809110,3,20201,7,3,4.0
1809115,103,20201,7,3,4.0
1809121,187,20201,7,3,4.0
1809126,172,20201,7,3,4.0
1809127,25,20201,7,3,4.0
1809131,176,20201,7,3,4.0
1809135,25,20201,7,3,4.0
1809143,103,20201,7,3,4.0
1809155,176,20201,7,3,4.0
1809164,2,20201,7,3,4.0
1809170,173,20201,7,3,4.0
1809175,172,20201,7,3,3.75
1809180,187,20201,7,3,4.0
1809188,103,20201,7,3,4.0
1809194,26,20201,7,3,4.0
1809203,178,20201,7,3,4.0
1809208,1,20201,7,3,4.0
1809218,1,20201,7,3,4.0
1809220,1,20201,7,3,4.0
1809222,172,20201,7,3,4.0
1809239,187,20201,7,3,36.667
1809251,2,20201,7,3,4.0
1809256,173,20201,7,3,4.0
1809267,3,20201,7,3,4.0
1809269,172,20201,7,3,4.0
1809278,103,20201,7,3,4.0
1809283,172,20201,7,3,4.0
1809289,1,20201,7,3,4.0
1809290,4,20201,7,3,4.0
1809292,173,20201,7,3,4.0
1809317,6,20201,7,3,4.0
1809324,10,20201,7,3,4.0
1809330,5,20201,7,3,4.0
1809331,6,20201,7,3,4.0
1809340,29,20201,7,3,4.0
1809341,5,20201,7,3,4.0
1809345,25,20201,7,3,4.0
1809349,6,20201,7,3,3.75
1809351,2,20201,7,3,4.0
1809357,103,20201,7,3,4.0
1809361,6,20201,7,3,4.0
1809365,172,20201,7,3,4.0
1809372,12,20201,7,3,4.0
1809385,173,20201,7,3,4.0
1809387,8,20191,7,3,36.667
1809388,103,20201,7,3,4.0
1809389,23,20201,7,3,4.0
1809393,187,20201,7,3,4.0
1809394,3,20201,7,3,4.0
1809401,7,20201,7,3,3.75
1809403,103,20201,7,3,4.0
1809424,187,20201,7,3,4.0
1809429,103,20201,7,3,4.0
1809434,2,20201,7,3,4.0
1809441,2,20201,7,3,4.0
1809445,187,20201,7,3,4.0
1809448,173,20201,7,3,4.0
1809449,103,20201,7,3,4.0
1809478,172,20201,7,3,4.0
1809479,10,20201,7,3,4.0
1809483,24,20201,7,3,4.0
